symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct,entry_reason,exit_reason
BTCUSDT,2025-01-20 04:00:00+00:00,2025-01-20 07:59:59.999000+00:00,101942.88597,105457.92466,6e-05,0.2109023214000001,0.0124440486378,0.1984582727622001,3.2445990202233252,reversion:trend+confirmed_rebound,take_profit
BNBUSDT,2025-02-18 12:00:00+00:00,2025-02-18 19:59:59.999000+00:00,655.78773,634.932375,0.008,-0.16684284000000024,0.01032576084,-0.17716860084000025,-3.3770188266560015,reversion:trend+confirmed_rebound,stop_loss
BNBUSDT,2025-03-20 04:00:00+00:00,2025-03-24 20:00:00+00:00,625.01235,635.931875,0.01,0.10919525000000022,0.01260944225,0.09658580775000022,1.5453423880344161,reversion:trend+confirmed_rebound,strategy_exit_next_open
XRPUSDT,2025-03-25 12:00:00+00:00,2025-03-26 19:59:59.999000+00:00,2.44592235,2.3806091000000005,2.8,-0.1828770999999987,0.01351428806,-0.19639138805999873,-2.867620938579655,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-04-16 16:00:00+00:00,2025-04-21 03:59:59.999000+00:00,84889.00329,87032.02222,9e-05,0.1928717037000005,0.015472892295900001,0.1773988114041005,2.3219708420374428,reversion:trend+confirmed_rebound,take_profit
SOLUSDT,2025-04-22 04:00:00+00:00,2025-04-22 15:59:59.999000+00:00,139.41967499999998,145.057435,0.038,0.21423488000000054,0.010810130179999999,0.20342474982000056,3.839689692290572,reversion:trend+confirmed_rebound,take_profit
XRPUSDT,2025-04-24 12:00:00+00:00,2025-04-26 07:59:59.999000+00:00,2.1566778,2.2378805,2.7,0.2192472899999999,0.011865307410000001,0.20738198258999987,3.561410132751399,reversion:trend+confirmed_rebound,take_profit
XRPUSDT,2025-04-28 04:00:00+00:00,2025-04-28 07:59:59.999000+00:00,2.26002945,2.3360314000000004,2.8,0.21280546000000056,0.01286897038,0.19993648962000057,3.1595114457468774,reversion:trend+confirmed_rebound,take_profit
LINKUSDT,2025-04-28 08:00:00+00:00,2025-04-28 15:59:59.999000+00:00,15.02751,14.476758,0.35,-0.19276319999999972,0.0103264938,-0.20308969379999972,-3.8612935077068604,reversion:trend+confirmed_rebound,stop_loss
XRPUSDT,2025-04-30 20:00:00+00:00,2025-05-04 16:00:00+00:00,2.19559725,2.1959015,2.5,0.0007606250000002923,0.010978746875,-0.010218121874999708,-0.18615657994652174,reversion:trend+confirmed_rebound,strategy_exit_next_open
BTCUSDT,2025-05-05 08:00:00+00:00,2025-05-06 15:59:59.999000+00:00,94809.290955,93506.313455,0.0001,-0.13029775000000082,0.018831560441,-0.1491293104410008,-1.5729398346812136,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-05-13 08:00:00+00:00,2025-05-18 15:59:59.999000+00:00,102716.83275,105128.96922,8e-05,0.19297091759999982,0.016627664157600003,0.17634325344239982,2.1459877694973004,reversion:trend+confirmed_rebound,take_profit
SOLUSDT,2025-05-18 16:00:00+00:00,2025-05-18 19:59:59.999000+00:00,176.34812999999997,170.27482000000003,0.031,-0.188272609999998,0.01074531145,-0.199017921449998,-3.6404882490106005,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-05-24 12:00:00+00:00,2025-05-25 11:59:59.999000+00:00,109263.174285,106786.949815,7e-05,-0.17333571290000005,0.015123508687,-0.18845922158700004,-2.4640274380803935,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-05-26 00:00:00+00:00,2025-05-28 23:59:59.999000+00:00,109058.7021,106881.30261500001,8e-05,-0.174191958799999,0.0172752003772,-0.191467159177199,-2.1945424286458546,reversion:trend+confirmed_rebound,stop_loss
ETHUSDT,2025-07-15 08:00:00+00:00,2025-07-15 19:59:59.999000+00:00,2978.98875,3077.750355,0.0021,0.2073993705000003,0.0127191521205,0.19468021837950028,3.1119575693261727,reversion:trend+confirmed_rebound,take_profit
