candidate,score,train_start,train_end,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
baseline,,2024-07-10T08:00:00+00:00,2025-04-10T08:00:00+00:00,20.0,20.329783858038972,1.6489192901948613,36,38.88888888888889,1.0734449461745361,10.441467778907812,0.34428588465687937,-0.2041008421435153,0.009160662723304881,0.53092917361105,0
adaptive,,2024-07-10T08:00:00+00:00,2025-04-10T08:00:00+00:00,20.0,20.414467125899897,2.072335629499489,8,50.0,1.6717803787305805,2.8014692138300252,0.25785882955440087,-0.1542420480794246,0.05180839073748812,0.0984883557001,19
adaptive_selective,,2024-07-10T08:00:00+00:00,2025-04-10T08:00:00+00:00,20.0,20.26121570867,1.3060785433500088,1,100.0,inf,0.21568414035000316,0.26121570867000066,0.0,0.26121570867000066,0.010749481330000001,7
