candidate,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,expectancy_per_trade,min_notional_skips,average_win,average_loss,total_fees
baseline,20.0,19.910295709779085,-0.4485214511045776,41,36.58536585365854,0.9828083439240608,10.761189311138212,-0.0021879095175833,0,0.341879512268321,-0.20068834516329737,0.6022414578709501
baseline,1000.0,999.5893636570208,-0.041063634297922,41,36.58536585365854,0.9984637544911298,10.825334146847592,-0.0100155205604798,0,17.792533913563908,-10.280717117170704,31.0579079992814
baseline,10000.0,9949.290754369638,-0.507092456303615,41,36.58536585365854,0.9805137273244108,10.400162816914536,-1.2368108690332131,0,170.10645483823504,-100.08869493091872,300.4513258922784
adaptive,20.0,21.33137313181717,6.656865659085831,23,56.52173913043478,1.8169191411535857,2.3141836683441803,0.0578857883398768,30,0.22777862349437386,-0.1629748973609692,0.31210714553285007
adaptive,1000.0,942.4499363055436,-5.755006369445637,42,35.714285714285715,0.7450162064663407,7.218463599214786,-1.3702396117727835,0,11.210053664287942,-8.359291431806518,21.8843689835582
adaptive,10000.0,9422.687215472484,-5.773127845275161,42,35.714285714285715,0.7443414263355789,7.216404593248832,-13.745542488750154,0,112.05513022510476,-83.63480510755844,218.0518724575192
adaptive_selective,20.0,20.354431527443303,1.7721576372165204,5,60.0,1.9283904499531093,1.3629602433315284,0.0708863054886605,10,0.24540047516950061,-0.19088494903259953,0.0652366396567
adaptive_selective,1000.0,989.11510394461,-1.0884896055390114,14,35.714285714285715,0.8542888780071897,3.6313118661563606,-0.7774925753850054,0,12.763398580985337,-8.30020988447964,6.841743540640451
adaptive_selective,10000.0,9890.9555486318,-1.0904445136820096,14,35.714285714285715,0.8541271419414276,3.633878471548869,-7.788889383443056,0,127.69726573026529,-83.05897555772545,68.4621601040064
