cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,1000.0,920.2608713408395,-7.973912865916056,15,20.0,0.2601347848741486,10.126314763244524,9.345360324075784,-8.981267469282322,-5.3159419106107,11.899747314685312,0
2.0,1000.0,918.6611458656674,-8.133885413433262,15,20.0,0.2418609978645327,10.170061463462144,8.649555631476026,-8.94062675239672,-5.422590275622169,15.136930845233001,0
