symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct,entry_reason,exit_reason
XRPUSDT,2025-01-13 16:00:00+00:00,2025-01-14 19:59:59.999000+00:00,2.4676332,2.6078954000000003,79.7,11.178897340000036,0.4045196294200001,10.774377710580037,5.47839409033727,adaptive:trend+pullback_or_cross+quality,take_profit
LINKUSDT,2025-01-16 12:00:00+00:00,2025-01-16 19:59:59.999000+00:00,22.491239999999998,23.736126000000002,9.05,11.266218300000043,0.41835766230000004,10.847860637700043,5.32944663789104,adaptive:trend+pullback_or_cross+quality,take_profit
LINKUSDT,2025-01-19 16:00:00+00:00,2025-01-19 23:59:59.999000+00:00,25.422704999999997,23.862063,6.28,-9.800831759999987,0.30950834303999997,-10.110340103039988,-6.332633635956513,adaptive:trend+pullback_or_cross+quality,stop_loss
XRPUSDT,2025-01-20 08:00:00+00:00,2025-01-27 03:59:59.999000+00:00,3.20270055,2.9828078500000004,44.3,-9.741246609999978,0.27401802212,-10.01526463211998,-7.0589867791417324,adaptive:trend+pullback_or_cross+quality,stop_loss
BNBUSDT,2025-02-11 12:00:00+00:00,2025-02-11 20:00:00+00:00,643.7216999999999,628.1557650000001,0.432,-6.724483919999937,0.54945106488,-7.273934984879937,-2.6156975079447933,adaptive:trend+pullback_or_cross+quality,strategy_exit_next_open
BNBUSDT,2025-02-19 12:00:00+00:00,2025-02-20 08:00:00+00:00,659.64966,648.625525,0.441,-4.861643535000001,0.576949356585,-5.438592891585,-1.869539383223513,adaptive:trend+pullback_or_cross+quality,strategy_exit_next_open
LINKUSDT,2025-03-06 12:00:00+00:00,2025-03-07 03:59:59.999000+00:00,17.50875,16.3608155,8.29,-9.516377004999983,0.280778697995,-9.797155702994983,-6.749791192974931,adaptive:trend+pullback_or_cross+quality,stop_loss
BNBUSDT,2025-04-25 08:00:00+00:00,2025-04-30 15:59:59.999000+00:00,606.7232099999999,596.5115949999999,0.806,-8.23056168999995,0.9698072528299999,-9.20036894282995,-1.8813932971181273,adaptive:trend+pullback_or_cross+quality,stop_loss
ADAUSDT,2025-05-01 12:00:00+00:00,2025-05-04 15:59:59.999000+00:00,0.7071533999999999,0.68255855,367.6,-9.041066859999981,0.51085811282,-9.55192497281998,-3.6745297342839542,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-15 16:00:00+00:00,2025-05-18 15:59:59.999000+00:00,103302.98568,105449.938655,0.00448,9.618349328000033,0.9352131010208,8.683136226979233,1.8762284922421688,adaptive:trend+pullback_or_cross+quality,take_profit
XRPUSDT,2025-05-18 16:00:00+00:00,2025-05-18 23:59:59.999000+00:00,2.4391189499999997,2.3586201,111.8,-8.999771429999964,0.53638722579,-9.536158655789963,-3.4970245731557985,adaptive:trend+pullback_or_cross+quality,stop_loss
SOLUSDT,2025-05-19 00:00:00+00:00,2025-05-19 03:59:59.999000+00:00,173.38665,166.07692,1.238,-9.049445740000003,0.42025589966,-9.469701639660002,-4.411639287107745,adaptive:trend+pullback_or_cross+quality,stop_loss
XRPUSDT,2025-05-22 16:00:00+00:00,2025-05-23 11:59:59.999000+00:00,2.43411645,2.3597195500000003,117.9,-8.771394509999947,0.5651932644000002,-9.336587774399947,-3.2533667811989666,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-24 12:00:00+00:00,2025-05-25 11:59:59.999000+00:00,109263.174285,106786.949815,0.00341,-8.443925442700003,0.736730923181,-9.180656365881005,-2.464027438080394,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-26 00:00:00+00:00,2025-05-28 23:59:59.999000+00:00,109058.7021,106881.30261500001,0.00379,-8.25234404814995,0.81841261786985,-9.0707566660198,-2.194542428645854,adaptive:trend+pullback_or_cross+quality,stop_loss
