cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,1000.0,957.5284203137717,-4.247157968622828,10,20.0,0.4137648753918076,4.623867895268317,14.988224979107462,-9.05600370555537,-4.247157968622803,9.858558172227749,0
2.0,1000.0,955.4626102188665,-4.453738978113342,10,20.0,0.38195389007060376,4.788434557552058,13.762103674140045,-9.007699641176671,-4.453738978113328,12.4660325463336,0
