cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,10000.0,9567.4415970443,-4.325584029556994,32,34.375,0.686401291738065,6.272436485050542,86.07081097266772,-65.68272969785906,-13.517450092365475,298.01152921503865,0
2.0,10000.0,9449.95201604622,-5.500479839537798,32,34.375,0.6125434125397007,7.158152288974344,79.05361178892629,-67.60179588723697,-17.188999498555845,376.45231448219516,0
