cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,20.0,18.8526343843429,-5.736828078285505,36,44.44444444444444,0.6665581432773048,6.632701594354237,0.14335068449966845,-0.1720488283825899,-0.03187126710158618,0.7447728884320876,25
2.0,20.0,19.394575645421032,-3.0271217728948363,35,51.42857142857142,0.7946730276942994,5.3276053004399415,0.130175679061901,-0.17344626927606988,-0.017297838702256263,0.9455226944789998,29
