cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,10000.0,9750.91696719431,-2.4908303280569144,3,0.0,0.0,2.4908303280569086,0.0,-83.02767760189731,-83.02767760189731,29.73798521569125,0
2.0,10000.0,9750.325975738764,-2.496740242612361,3,0.0,0.0,2.496740242612359,0.0,-83.22467475374474,-83.22467475374474,37.638233318735004,0
