cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,20.0,18.477684661297875,-7.611576693510624,32,34.375,0.5348944888238687,9.074874473446815,0.1591580376255449,-0.15585970250395814,-0.0475723543344415,0.6735276844771125,48
2.0,20.0,18.35594741408421,-8.220262929578958,28,35.714285714285715,0.45849690711450947,8.52220678347775,0.13920382647480078,-0.16867171392576613,-0.0587161637827065,0.7755634444158,55
