cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,20.0,19.707464657040173,-1.4626767147991382,41,36.58536585365854,0.942154166360309,10.805357677683213,0.3176413060203961,-0.19450595897176062,-0.00713500836487403,0.8464988621848124,0
2.0,20.0,19.51514465983344,-2.424276700832806,40,37.5,0.8999180310307077,10.772980203106531,0.2906484671521607,-0.19378329389795923,-0.012121383504164234,1.0460806372665998,0
