cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,20.0,18.14816847625557,-9.259157618722147,54,38.88888888888889,0.63090154292258,10.768377041572014,0.15073063816011173,-0.15203560379111447,-0.034293176365637626,1.1435799336694126,84
2.0,20.0,17.98111516469364,-10.094424176531792,42,38.095238095238095,0.49735888076355406,10.3902022743738,0.12485427769068826,-0.1544828183983609,-0.04806868655491361,1.1202879825064,94
