cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,10000.0,9021.85241384249,-9.781475861575107,43,37.2093023255814,0.5871241280282444,10.69398612063139,86.93503417005117,-87.7447456621608,-22.747618282733104,333.47130239951406,0
2.0,10000.0,9077.90881006677,-9.220911899332297,40,40.0,0.5802676291577546,10.092113393105947,79.67274295167935,-91.53562821500434,-23.052279748330854,390.5310355521458,0
