cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,20.0,20.298340396141526,1.491701980707627,5,60.0,1.760180124809357,1.3433806224517424,0.23026684447441614,-0.19623006864086373,0.05966807922830421,0.09585677010847501,10
2.0,20.0,20.2316601402728,1.1583007013640012,3,66.66666666666666,2.3635809793753686,0.8406346415698117,0.20077557164190063,-0.16989100301099924,0.07722004675760066,0.0759172761272,12
