cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,1000.0,917.3932506294842,-8.260674937051583,14,14.285714285714285,0.2750955373211901,10.566392882493378,15.674305563288979,-9.49628004142449,-5.900482097893993,13.8478321018155,0
2.0,1000.0,916.0835042202284,-8.391649577977155,14,14.285714285714285,0.2565040917795452,10.451701192679998,14.475482848878006,-9.405621789793964,-5.994035412840825,17.530978266572,0
