cost_multiplier,initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips
1.5,1000.0,975.1074702039543,-2.4892529796045615,3,0.0,0.0,2.4892529796045664,0.0,-8.29750993201529,-8.29750993201529,2.9720077936458003,0
2.0,1000.0,975.0543054300833,-2.4945694569916688,3,0.0,0.0,2.4945694569916665,0.0,-8.315231523305574,-8.315231523305574,3.7602369835168,0
