symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct,entry_reason,exit_reason
XRPUSDT,2025-01-13 16:00:00+00:00,2025-01-14 19:59:59.999000+00:00,2.4676332,2.6078954000000003,797.2,111.81702584000037,4.046211399920001,107.77081444008037,5.47839409033727,adaptive:trend+pullback_or_cross+quality,take_profit
LINKUSDT,2025-01-16 12:00:00+00:00,2025-01-16 19:59:59.999000+00:00,22.491239999999998,23.736126000000002,90.59,112.77422274000043,4.18773708594,108.58648565406043,5.32944663789104,adaptive:trend+pullback_or_cross+quality,take_profit
LINKUSDT,2025-01-19 16:00:00+00:00,2025-01-19 23:59:59.999000+00:00,25.422704999999997,23.862063,62.87,-98.11756253999987,3.0985333641599997,-101.21609590415986,-6.332633635956511,adaptive:trend+pullback_or_cross+quality,stop_loss
XRPUSDT,2025-01-20 08:00:00+00:00,2025-01-27 03:59:59.999000+00:00,3.20270055,2.9828078500000004,443.6,-97.54440171999978,2.7438915262400005,-100.28829324623977,-7.058986779141731,adaptive:trend+pullback_or_cross+quality,stop_loss
BNBUSDT,2025-02-11 12:00:00+00:00,2025-02-11 20:00:00+00:00,643.7216999999999,628.1557650000001,4.325,-67.32266887499937,5.500870036125001,-72.82353891112437,-2.615697507944793,adaptive:trend+pullback_or_cross+quality,strategy_exit_next_open
BNBUSDT,2025-02-19 12:00:00+00:00,2025-02-20 08:00:00+00:00,659.64966,648.625525,4.418,-48.70462843000001,5.77995976733,-54.484588197330005,-1.869539383223513,adaptive:trend+pullback_or_cross+quality,strategy_exit_next_open
LINKUSDT,2025-03-06 12:00:00+00:00,2025-03-07 03:59:59.999000+00:00,17.50875,16.3608155,82.92,-95.18672873999984,2.8084643712600004,-97.99519311125984,-6.74979119297493,adaptive:trend+pullback_or_cross+quality,stop_loss
BNBUSDT,2025-04-25 08:00:00+00:00,2025-04-30 15:59:59.999000+00:00,606.7232099999999,596.5115949999999,8.067,-82.3770982049995,9.706495171935,-92.08359337693449,-1.8813932971181273,adaptive:trend+pullback_or_cross+quality,stop_loss
ADAUSDT,2025-05-01 12:00:00+00:00,2025-05-04 15:59:59.999000+00:00,0.7071533999999999,0.68255855,3676.7,-90.4278849949998,5.109553926564999,-95.5374389215648,-3.6745297342839542,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-15 16:00:00+00:00,2025-05-18 15:59:59.999000+00:00,103302.98568,105449.938655,0.0448,96.18349328000033,9.352131010208,86.83136226979234,1.8762284922421688,adaptive:trend+pullback_or_cross+quality,take_profit
XRPUSDT,2025-05-18 16:00:00+00:00,2025-05-18 23:59:59.999000+00:00,2.4391189499999997,2.3586201,1118.3,-90.02186395499963,5.365311579615,-95.38717553461463,-3.4970245731557976,adaptive:trend+pullback_or_cross+quality,stop_loss
SOLUSDT,2025-05-19 00:00:00+00:00,2025-05-19 03:59:59.999000+00:00,173.38665,166.07692,12.383,-90.51638659000001,4.20357738731,-94.71996397731,-4.411639287107745,adaptive:trend+pullback_or_cross+quality,stop_loss
XRPUSDT,2025-05-22 16:00:00+00:00,2025-05-23 11:59:59.999000+00:00,2.43411645,2.3597195500000003,1179.6,-87.75858323999945,5.6548089456,-93.41339218559945,-3.2533667811989666,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-24 12:00:00+00:00,2025-05-25 11:59:59.999000+00:00,109263.174285,106786.949815,0.03419,-84.66211462930004,7.386753742979,-92.04886837227903,-2.464027438080394,adaptive:trend+pullback_or_cross+quality,stop_loss
BTCUSDT,2025-05-26 00:00:00+00:00,2025-05-28 23:59:59.999000+00:00,109058.7021,106881.30261500001,0.03799,-82.71940643514952,8.203560779122851,-90.92296721427238,-2.1945424286458546,adaptive:trend+pullback_or_cross+quality,stop_loss
