initial_cash,final_equity,net_return_pct,trade_count,win_rate_pct,profit_factor,max_drawdown_pct,average_win,average_loss,expectancy_per_trade,total_fees,min_notional_skips,candidate,fingerprint,train_selected,oos_start,oos_end,win_rate_ci_low_pct,win_rate_ci_high_pct,positive_windows_ratio,window_count,evaluated_capitals,target_win_rate_pct,status
1000.0,918.8190439512524,-8.118095604874764,14,14.285714285714285,0.29485570402851785,10.690340842143648,16.97288632001478,-9.5938940573981,-5.798639717767687,9.741917793848001,0,baseline,afc3c9e59f35d54a9a1e1fa2aa5c3a19563ba9bc1af9ebf01786fc1cc0375c10,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,4.009392127146497,39.941379496970356,0.0,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
1000.0,922.323931243239,-7.767606875676092,15,20.0,0.2806535423135304,10.041435215231797,10.101791525086437,-8.998453611001713,-5.178404583784082,8.30644117391165,0,adaptive,f79d8ea139ccf7ace2f113126f15592502981be6ccddab8a549dd1f8595cd5db,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,7.0475493469815635,45.185448715169365,0.0,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
1000.0,906.665256165629,-9.333474383437101,45,37.77777777777778,0.6233695935388435,10.659700564322511,9.08708633325177,-8.850543267844685,-2.07410541854158,24.085609423972002,0,reversion_trend,c6040327420ed861003c87c0fce955333a9c87763034acf7786d380ed2316d28,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,25.108084672137913,52.370065519110476,0.0,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
1000.0,970.1922077362186,-2.9807792263781385,32,34.375,0.7834416070579513,5.927499386746829,9.8032197550755,-6.554438550933861,-0.9314935082431435,21.7092187831817,0,reversion_range,4814f5dabd1d36cb69411b9b141378266652060158719432b7d1119473059138,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,20.41043792443317,51.68891202103778,0.3333333333333333,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
1000.0,907.965677698475,-9.203432230152497,60,38.333333333333336,0.7081337020888312,10.372885633617665,9.708525986495594,-8.522443783538474,-1.5339053716920827,33.936853322526304,0,reversion_hybrid,89fca2b04eb005568a11ef248d79f09233dc29e845ea08b00eafe19cf18e2641,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,27.088272374082024,50.98240417590007,0.16666666666666666,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
1000.0,908.2526935474232,-9.174730645257679,49,36.734693877551024,0.6470213414267387,10.14288514073438,9.3430995285757,-8.384616063449648,-1.8723940092362565,27.87337575792765,0,reversion_selective,6a6dfc14157eb44b76230a3b474a3404b8630404a8ee75606b826d7b94ede81a,False,2025-01-10T12:00:00+00:00,2026-07-10T12:00:00+00:00,24.665172968683137,50.73293243920758,0.16666666666666666,6,"[20.0, 1000.0, 10000.0]",55.0,RESEARCH_FAIL
